country,noise_sigma,noise_seed,van_mis,raw_mis,safe_mis,oracle_c_mis,oracle_d_mis,hybrid_mis,van_r,raw_r,safe_r,oracle_c_r,oracle_d_r,hybrid_r,van_jsd,raw_jsd,safe_jsd,oracle_c_jsd,oracle_d_jsd,hybrid_jsd,d_mis_safe,d_mis_oracle_c,d_mis_oracle_d,d_mis_hybrid,mean_alpha,safe_fallback,oracle_source,hybrid_source,n_dim_picked_safe,n_dim_total,n_scenarios
MYS,1.0,123,0.2804262796729766,0.211733770113547,0.2813286184982632,0.2804262796729766,0.2768724600145649,0.211733770113547,0.6553270295569629,0.5472228078339475,0.6628828054153657,0.6553270295569629,0.6636072781056417,0.5472228078339475,0.0733209002342583,0.0471910419233692,0.0737158069059041,0.0733209002342583,0.0724526482642042,0.0471910419233692,-0.0009023388252866,0.0,0.0035538196584116,0.0686925095594295,0.1302630219382598,False,vanilla_fallback,raw_swa_dpbr,1,6,310
IDN,1.0,123,0.2439280057856512,0.316954370779344,0.2454940969658411,0.2439280057856512,0.2434744819334493,0.2434744819334493,0.6606451440074111,0.3791797871272611,0.6535842262774039,0.6606451440074111,0.660114124151128,0.660114124151128,0.0631329945489149,0.0782620268222571,0.0632796335876369,0.0631329945489149,0.0630240742396569,0.0630240742396569,-0.0015660911801899,0.0,0.0004535238522018,0.0004535238522018,0.1546603246253131,False,vanilla_fallback,safe_oracle_dimension,2,6,310
CHN,1.0,123,0.4031184183492407,0.3303548841590262,0.4021271277320729,0.4021271277320729,0.4002735009958927,0.3303548841590262,0.6767082916125087,0.7356535368468589,0.6738392348694237,0.6738392348694237,0.6769415158508562,0.7356535368468589,0.0944118592632942,0.0776590817703892,0.0943121613965718,0.0943121613965718,0.0939514897528021,0.0776590817703892,0.0009912906171678,0.0009912906171678,0.002844917353348,0.0727635341902145,0.1159583937106912,False,safe_blend,raw_swa_dpbr,3,6,310
JPN,1.0,123,0.2142990208758399,0.1900099246223168,0.2070755000467837,0.2070755000467837,0.2037321680714924,0.1900099246223168,0.8696868526899256,0.709169851280808,0.8608654601348544,0.8608654601348544,0.869583450961475,0.709169851280808,0.052558717048358,0.0512110580987167,0.0513661162930587,0.0513661162930587,0.0503892490242684,0.0512110580987167,0.0072235208290561,0.0072235208290561,0.0105668528043474,0.024289096253523,0.1622241978722795,False,safe_blend,raw_swa_dpbr,3,6,310
BGD,1.0,123,0.2824393158942213,0.2555413353919901,0.2804768033386617,0.2804768033386617,0.2796918997807711,0.2555413353919901,0.7043482340396098,0.4634181936320808,0.7066021904724867,0.7066021904724867,0.7046430679229471,0.4634181936320808,0.07128632441899,0.0573569551228442,0.0707408360379379,0.0707408360379379,0.0705580202187095,0.0573569551228442,0.0019625125555595,0.0019625125555595,0.0027474161134502,0.0268979805022312,0.1475771716331045,False,safe_blend,raw_swa_dpbr,4,6,310
IRN,1.0,123,0.3574034365223006,0.448786375778483,0.3575046913926978,0.3574034365223006,0.3544182638501416,0.3544182638501416,0.3312697580422624,-0.2049538106868758,0.3138814524954544,0.3312697580422624,0.3254203787421971,0.3254203787421971,0.0944249848709475,0.1177801650584602,0.0945083114955332,0.0944249848709475,0.0936643932075575,0.0936643932075575,-0.0001012548703971,0.0,0.002985172672159,0.002985172672159,0.1278543149975236,False,vanilla_fallback,safe_oracle_dimension,3,6,310
SRB,1.0,123,0.2949320669339929,0.2542919865376639,0.2948722612312831,0.2948722612312831,0.294553803073976,0.2542919865376639,0.6985541960079658,0.6805339425154829,0.6990276356524493,0.6990276356524493,0.698274406464802,0.6805339425154829,0.0737127686393076,0.04476384646109,0.0735948803785407,0.0735948803785407,0.0735330051996933,0.04476384646109,5.980570270980312e-05,5.980570270980312e-05,0.0003782638600168,0.0406400803963289,0.1253795170621154,False,safe_blend,raw_swa_dpbr,2,6,310
ROU,1.0,123,0.2612581692252375,0.3322430774365958,0.2684414063742797,0.2612581692252375,0.260966829051542,0.260966829051542,0.7820541904548891,0.5205965198706408,0.7716313606511482,0.7820541904548891,0.7795309405248262,0.7795309405248262,0.0662948231172491,0.0586178340674953,0.0684115681687588,0.0662948231172491,0.0663281385288274,0.0663281385288274,-0.0071832371490421,0.0,0.0002913401736955,0.0002913401736955,0.107084637157687,False,vanilla_fallback,safe_oracle_dimension,2,6,310
KGZ,1.0,123,0.2618408642350153,0.2496763071442982,0.2624986217301569,0.2618408642350153,0.2595477500501602,0.2496763071442982,0.713313469234182,0.6863608278254045,0.7140875800876131,0.713313469234182,0.7171447778798052,0.6863608278254045,0.0685797218514072,0.0416766377664126,0.0685173415661766,0.0685797218514072,0.0678713824386648,0.0416766377664126,-0.0006577574951415,0.0,0.0022931141848551,0.012164557090717,0.1165833318409046,False,vanilla_fallback,raw_swa_dpbr,2,6,310
ETH,1.0,123,0.3746286171672998,0.4119443652358513,0.376996778644337,0.3746286171672998,0.3734137801531975,0.3734137801531975,0.6221909050812698,0.3137816982904008,0.618393042218446,0.6221909050812698,0.6253566497981551,0.6253566497981551,0.0829979004555459,0.0850446291958301,0.0842175934425518,0.0829979004555459,0.0829902425484459,0.0829902425484459,-0.0023681614770372,0.0,0.0012148370141022,0.0012148370141022,0.1565957139496118,False,vanilla_fallback,safe_oracle_dimension,3,6,310
USA,1.0,456,0.3145130365375175,0.3524787757677592,0.3128960200377638,0.3128960200377638,0.3123722178555299,0.3123722178555299,0.6272413818292443,0.6700181072477507,0.6227551016441313,0.6227551016441313,0.623052098065637,0.623052098065637,0.0776317525793881,0.0485659162584125,0.0773392822240848,0.0773392822240848,0.0770932701537059,0.0770932701537059,0.0016170164997536,0.0016170164997536,0.0021408186819875,0.0021408186819875,0.0931761582507649,False,safe_blend,safe_oracle_dimension,4,6,310
GBR,1.0,456,0.2925485156706313,0.3936038320977557,0.2939655844438518,0.2925485156706313,0.2912978959009842,0.2912978959009842,0.6982245626846639,0.3330028724490482,0.6911074284720897,0.6982245626846639,0.6961518155639786,0.6961518155639786,0.0697118868871629,0.0679426060509165,0.0699995936157635,0.0697118868871629,0.0693164933824177,0.0693164933824177,-0.0014170687732205,0.0,0.001250619769647,0.001250619769647,0.0978629131255532,False,vanilla_fallback,safe_oracle_dimension,4,6,310
DEU,1.0,456,0.2101533017329295,0.4485351863298266,0.2224454784964241,0.2101533017329295,0.2100560467914125,0.2100560467914125,0.6619350041796528,-0.1879602114835856,0.6266191558257683,0.6619350041796528,0.6616948519171434,0.6616948519171434,0.0524296479257294,0.1049152691254241,0.0552251625850727,0.0524296479257294,0.0524058480381092,0.0524058480381092,-0.0122921767634945,0.0,9.725494151702208e-05,9.725494151702208e-05,0.1180036300340415,False,vanilla_fallback,safe_oracle_dimension,1,6,310
ARG,1.0,456,0.3938260586758753,0.4008090684741896,0.3952927267244355,0.3938260586758753,0.388771564464511,0.388771564464511,0.2043179272065743,0.2166024064884108,0.1952979374798842,0.2043179272065743,0.208206385022984,0.208206385022984,0.101107958225264,0.0835274687142803,0.1019466133313953,0.101107958225264,0.100057949804505,0.100057949804505,-0.0014666680485602,0.0,0.0050544942113642,0.0050544942113642,0.0953330142127937,False,vanilla_fallback,safe_oracle_dimension,3,6,310
BRA,1.0,456,0.5300133455342052,0.5267924115738835,0.5328054036787429,0.5300133455342052,0.5298029500491597,0.5267924115738835,-0.1580066196211093,-0.176035031620975,-0.1648718026669778,-0.1580066196211093,-0.1580747919581952,-0.176035031620975,0.1396627289127075,0.1413556011429723,0.1404197611211756,0.1396627289127075,0.1396019685730645,0.1413556011429723,-0.0027920581445376,0.0,0.0002103954850455,0.0032209339603217,0.1159299787548731,False,vanilla_fallback,raw_swa_dpbr,2,6,310
MEX,1.0,456,0.3655347994518341,0.3690099669722725,0.3596022742808046,0.3596022742808046,0.3583821126947512,0.3583821126947512,0.3527807097018654,0.3435476011470192,0.3536039629615204,0.3536039629615204,0.3566837279282043,0.3566837279282043,0.0926032692809328,0.0684264207468286,0.0913041859679998,0.0913041859679998,0.0909813961965107,0.0909813961965107,0.0059325251710294,0.0059325251710294,0.0071526867570828,0.0071526867570828,0.0837021771231688,False,safe_blend,safe_oracle_dimension,5,6,310
COL,1.0,456,0.4192532344739826,0.429166285045059,0.4225728585177644,0.4192532344739826,0.4176354550021839,0.4176354550021839,0.0021179078481677,-0.0974778140190422,-0.0022394027213478,0.0021179078481677,0.0082258487604774,0.0082258487604774,0.1067172763263008,0.0926499368630141,0.1077549050508389,0.1067172763263008,0.106393179900081,0.106393179900081,-0.0033196240437818,0.0,0.0016177794717986,0.0016177794717986,0.1018741651176598,False,vanilla_fallback,safe_oracle_dimension,2,6,310
VNM,1.0,456,0.2818384734499323,0.3521920627136662,0.285018769821113,0.2818384734499323,0.2814604424884698,0.2814604424884698,0.3030644562053184,0.0798941123666624,0.2950025109791667,0.3030644562053184,0.3045469805785778,0.3045469805785778,0.0695075832457592,0.0672815036007213,0.0703262373542557,0.0695075832457592,0.0694854881024476,0.0694854881024476,-0.0031802963711807,0.0,0.0003780309614624,0.0003780309614624,0.1332374351460672,False,vanilla_fallback,safe_oracle_dimension,2,6,310
MMR,1.0,456,0.3410056044169399,0.2025483980865065,0.3371405256559093,0.3371405256559093,0.3363725008735397,0.2025483980865065,0.5320648258979359,0.7273721191634416,0.5415446202812852,0.5415446202812852,0.5419948952269861,0.7273721191634416,0.0867863876389476,0.0480120591618063,0.0858477783336769,0.0858477783336769,0.0855840161128235,0.0480120591618063,0.0038650787610305,0.0038650787610305,0.0046331035434001,0.1384572063304333,0.1469765089151215,False,safe_blend,raw_swa_dpbr,3,6,310
THA,1.0,456,0.2586166165971768,0.2545841974002808,0.2575536015316214,0.2575536015316214,0.2569209527790941,0.2545841974002808,0.7472750947664694,0.4601573852094313,0.7428621913458071,0.7428621913458071,0.7465194262196332,0.4601573852094313,0.070716046319644,0.0655107576602208,0.0705381326791117,0.0705381326791117,0.0702956868904948,0.0655107576602208,0.0010630150655553,0.0010630150655553,0.0016956638180826,0.0040324191968959,0.136629069105559,False,safe_blend,raw_swa_dpbr,2,6,310
MYS,1.0,456,0.2890843035457578,0.2067191890121357,0.290684639505239,0.2890843035457578,0.2879980634713653,0.2067191890121357,0.6870775375012572,0.5370353365563604,0.6860883168896668,0.6870775375012572,0.6862672591830529,0.5370353365563604,0.0750883639187973,0.0464755043357523,0.0756677181367962,0.0750883639187973,0.074893745689948,0.0464755043357523,-0.0016003359594811,0.0,0.0010862400743925,0.0823651145336221,0.1331652563830354,False,vanilla_fallback,raw_swa_dpbr,2,6,310
IDN,1.0,456,0.2658624242629679,0.3062318939980839,0.2650153889540272,0.2650153889540272,0.2638611185273435,0.2638611185273435,0.6023694593912114,0.4036466875940508,0.6004751807784029,0.6004751807784029,0.6031014803188804,0.6031014803188804,0.0672111944805222,0.0745870639166522,0.067227947460292,0.067227947460292,0.0668738366423939,0.0668738366423939,0.0008470353089406,0.0008470353089406,0.0020013057356243,0.0020013057356243,0.1470889507953289,False,safe_blend,safe_oracle_dimension,3,6,310
CHN,1.0,456,0.4235967210328395,0.3324482488642605,0.4239970539363522,0.4235967210328395,0.4204159380205648,0.3324482488642605,0.6718862421522688,0.731707474921361,0.6670986892601887,0.6718862421522688,0.6716592352875932,0.731707474921361,0.0998856439661451,0.0784047577892124,0.1003847615580264,0.0998856439661451,0.0995489009695693,0.0784047577892124,-0.0004003329035126,0.0,0.0031807830122746,0.0911484721685789,0.1145851445080196,False,vanilla_fallback,raw_swa_dpbr,2,6,310
JPN,1.0,456,0.1999908314171363,0.1990678257092012,0.193304780847615,0.193304780847615,0.1913883119973505,0.1990678257092012,0.8134685504844865,0.6648227334233807,0.8074730266743316,0.8074730266743316,0.8131139137626694,0.6648227334233807,0.0514075737463342,0.0539220255548081,0.0501379824904005,0.0501379824904005,0.0495525894639081,0.0539220255548081,0.0066860505695213,0.0066860505695213,0.0086025194197857,0.000923005707935,0.1590706062425171,False,safe_blend,raw_swa_dpbr,3,6,310
BGD,1.0,456,0.2970469731627535,0.2582094809575473,0.2993035954371673,0.2970469731627535,0.2945550018139578,0.2582094809575473,0.6416162067114509,0.4137958665414065,0.630044343479411,0.6416162067114509,0.6401853440849912,0.4137958665414065,0.0767260204726597,0.0603242711052032,0.0773213910917202,0.0767260204726597,0.0761508346506918,0.0603242711052032,-0.0022566222744138,0.0,0.0024919713487957,0.0388374922052062,0.1451577339445412,False,vanilla_fallback,raw_swa_dpbr,3,6,310
IRN,1.0,456,0.3469041082240235,0.4367363407289507,0.3489275005238397,0.3469041082240235,0.3430721736795782,0.3430721736795782,0.3255596381384966,-0.2158565301573839,0.2994371902247873,0.3255596381384966,0.3167620974461304,0.3167620974461304,0.0910048530838405,0.1140497323105733,0.0915483794532079,0.0910048530838405,0.0900263657254998,0.0900263657254998,-0.0020233922998161,0.0,0.0038319345444453,0.0038319345444453,0.1161374318079179,False,vanilla_fallback,safe_oracle_dimension,3,6,310
SRB,1.0,456,0.2720339993926576,0.2483361956367934,0.2742458300933909,0.2720339993926576,0.271555513190153,0.2483361956367934,0.7650989136339905,0.6777859813251351,0.7609135012614436,0.7650989136339905,0.7604405332954609,0.6777859813251351,0.0684341878342109,0.0443667909354908,0.0691745515391977,0.0684341878342109,0.0684227919891,0.0443667909354908,-0.0022118307007332,0.0,0.0004784862025046,0.0236978037558641,0.1249458889984328,False,vanilla_fallback,raw_swa_dpbr,2,6,310
ROU,1.0,456,0.2820931067413296,0.3359255292490847,0.2872753477189422,0.2820931067413296,0.2811296750957854,0.2811296750957854,0.7343686537257035,0.4822006134077307,0.7232003098024715,0.7343686537257035,0.7314662705998618,0.7314662705998618,0.0714550206716006,0.0615705162322294,0.0728991928904387,0.0714550206716006,0.0711890905753191,0.0711890905753191,-0.0051822409776126,0.0,0.0009634316455442,0.0009634316455442,0.119952176216283,False,vanilla_fallback,safe_oracle_dimension,3,6,310
KGZ,1.0,456,0.2930230341295245,0.233544452949777,0.2960427403154378,0.2930230341295245,0.2927820003716592,0.233544452949777,0.6747284257556084,0.7018659222767147,0.6793060907145014,0.6747284257556084,0.6762205017396393,0.7018659222767147,0.0765725701058279,0.0409465749705156,0.0773660207365158,0.0765725701058279,0.0764826648445353,0.0409465749705156,-0.0030197061859132,0.0,0.0002410337578653,0.0594785811797474,0.1228605156302757,False,vanilla_fallback,raw_swa_dpbr,2,6,310
ETH,1.0,456,0.3478000165632491,0.3962194398181662,0.3502805810849163,0.3478000165632491,0.3456190737486035,0.3456190737486035,0.6455659894535067,0.3534554472386714,0.6353076170928705,0.6455659894535067,0.6435284469601842,0.6435284469601842,0.0808896271628558,0.0800598711975269,0.0816120410549438,0.0808896271628558,0.0805213801755528,0.0805213801755528,-0.0024805645216672,0.0,0.0021809428146455,0.0021809428146455,0.1574839065104807,False,vanilla_fallback,safe_oracle_dimension,2,6,310
USA,2.0,42,0.3325473618056873,0.3703221383014107,0.3361195298301057,0.3325473618056873,0.332468629887829,0.332468629887829,0.685821944972966,0.5816866103685379,0.6812053978067056,0.685821944972966,0.6857598718986759,0.6857598718986759,0.0718813942035164,0.0560122286855948,0.072880798499754,0.0718813942035164,0.0718007553783118,0.0718007553783118,-0.0035721680244183,0.0,7.873191785828793e-05,7.873191785828793e-05,0.0641015411236231,False,vanilla_fallback,safe_oracle_dimension,2,6,310
GBR,2.0,42,0.2778723645411473,0.407389716956496,0.2773687410433416,0.2773687410433416,0.2769814415597987,0.2769814415597987,0.6934985885681768,0.3589451793585704,0.7009998405576039,0.7009998405576039,0.6949125347001398,0.6949125347001398,0.060926689230899,0.0700943620513349,0.0606350109720459,0.0606350109720459,0.060726658613887,0.060726658613887,0.0005036234978056,0.0005036234978056,0.0008909229813485,0.0008909229813485,0.0762582172844172,False,safe_blend,safe_oracle_dimension,3,6,310
DEU,2.0,42,0.2681263476440714,0.3926897583177983,0.2699259043515966,0.2681263476440714,0.2667668321371827,0.2667668321371827,0.4635451516411294,0.0219902688807008,0.4603271431218078,0.4635451516411294,0.468543185827662,0.468543185827662,0.0645476003984495,0.0888121136016186,0.0644969914004345,0.0645476003984495,0.0641537683735131,0.0641537683735131,-0.0017995567075252,0.0,0.0013595155068886,0.0013595155068886,0.0880905704858323,False,vanilla_fallback,safe_oracle_dimension,3,6,310
ARG,2.0,42,0.431904471071471,0.4187377831079439,0.4252773361294775,0.4252773361294775,0.4252773361294775,0.4187377831079439,0.0195322514031919,0.0766201819013373,0.0310123287796497,0.0310123287796497,0.0310123287796497,0.0766201819013373,0.1124353368967018,0.0934757318839502,0.110628532480089,0.110628532480089,0.110628532480089,0.0934757318839502,0.0066271349419935,0.0066271349419935,0.0066271349419935,0.0131666879635271,0.0621265261972652,False,safe_blend,raw_swa_dpbr,6,6,310
BRA,2.0,42,0.5102552042081965,0.5133910902032665,0.5100821483192637,0.5100821483192637,0.5086780653620986,0.5086780653620986,-0.1928091809521432,-0.2146362141950689,-0.1884262278070748,-0.1884262278070748,-0.1902554231830837,-0.1902554231830837,0.1353611455623183,0.1362162257828828,0.1351962554544563,0.1351962554544563,0.134883311488729,0.134883311488729,0.0001730558889327,0.0001730558889327,0.0015771388460978,0.0015771388460978,0.0842411958877301,False,safe_blend,safe_oracle_dimension,4,6,310
MEX,2.0,42,0.3446510588854939,0.3810710284215721,0.3420600563643992,0.3420600563643992,0.3420600563643992,0.3420600563643992,0.3572055502062235,0.2797276756814957,0.3610821347202563,0.3610821347202563,0.3610821347202563,0.3610821347202563,0.0877682604426766,0.0763539788395862,0.0871396357022541,0.0871396357022541,0.0871396357022541,0.0871396357022541,0.0025910025210946,0.0025910025210946,0.0025910025210946,0.0025910025210946,0.0635721658439076,False,safe_blend,safe_oracle_dimension,6,6,310
COL,2.0,42,0.4452342124601964,0.4210551427693816,0.4451150961202611,0.4451150961202611,0.4431260158309479,0.4210551427693816,-0.0454077894289571,-0.1563540856037356,-0.0437968046449258,-0.0437968046449258,-0.0415018869630372,-0.1563540856037356,0.111592548336488,0.0966371119199631,0.111388816639803,0.111388816639803,0.1109806784096461,0.0966371119199631,0.0001191163399353,0.0001191163399353,0.0021081966292485,0.0241790696908148,0.069847546158499,False,safe_blend,raw_swa_dpbr,4,6,310
VNM,2.0,42,0.2769624640699948,0.3532913760638013,0.2773868607851871,0.2769624640699948,0.2757106246225463,0.2757106246225463,0.3870548364396742,0.1472385482805079,0.3795396136975042,0.3870548364396742,0.3859559243598833,0.3859559243598833,0.0653962181637466,0.0718882977657616,0.0655748422914391,0.0653962181637466,0.065237658088197,0.065237658088197,-0.0004243967151922,0.0,0.0012518394474484,0.0012518394474484,0.0944440948658667,False,vanilla_fallback,safe_oracle_dimension,3,6,310
MMR,2.0,42,0.3081772644952107,0.2320966032777081,0.3043884482565246,0.3043884482565246,0.3043884482565246,0.2320966032777081,0.5161456657312424,0.6265328946210265,0.5246382267762686,0.5246382267762686,0.5246382267762686,0.6265328946210265,0.0785813666462993,0.0540487976507837,0.0776854685974586,0.0776854685974586,0.0776854685974586,0.0540487976507837,0.003788816238686,0.003788816238686,0.003788816238686,0.0760806612175026,0.1005109263758491,False,safe_blend,raw_swa_dpbr,6,6,310
THA,2.0,42,0.1935631795648842,0.2513344303829656,0.1933934102808747,0.1933934102808747,0.1923103884403206,0.1923103884403206,0.8447415722668564,0.3487377090961621,0.8395414469470809,0.8395414469470809,0.8436413488111354,0.8436413488111354,0.0530172832911246,0.0654471615149454,0.0530825290074333,0.0530825290074333,0.0527535105164433,0.0527535105164433,0.0001697692840094,0.0001697692840094,0.0012527911245636,0.0012527911245636,0.0874001526601031,False,safe_blend,safe_oracle_dimension,3,6,310
MYS,2.0,42,0.2802307344393848,0.2359996141791402,0.2807534481390223,0.2802307344393848,0.2784796996417537,0.2359996141791402,0.7040702781973771,0.353279515314785,0.7035779032278588,0.7040702781973771,0.7062189365142483,0.353279515314785,0.0706051270807433,0.0565311780541667,0.0710076219780787,0.0706051270807433,0.0701394232468223,0.0565311780541667,-0.0005227136996375,0.0,0.001751034797631,0.0442311202602445,0.0994494928073751,False,vanilla_fallback,raw_swa_dpbr,2,6,310
IDN,2.0,42,0.259417613359185,0.3198514851948543,0.2606212549898812,0.259417613359185,0.2583792831192962,0.2583792831192962,0.6107921157335416,0.4142772994356627,0.6032383531117711,0.6107921157335416,0.6076656970643347,0.6076656970643347,0.0646242184687545,0.0780912052062985,0.0650732697594306,0.0646242184687545,0.0644922766403123,0.0644922766403123,-0.0012036416306961,0.0,0.0010383302398888,0.0010383302398888,0.0985702732649442,False,vanilla_fallback,safe_oracle_dimension,3,6,310
CHN,2.0,42,0.3981342710344191,0.3119957436385132,0.4000116474981184,0.3981342710344191,0.3974372105571385,0.3119957436385132,0.6684045508139448,0.7320177658361205,0.666522906862297,0.6684045508139448,0.668553118453244,0.7320177658361205,0.0932331339997326,0.074411854936532,0.0939956913016932,0.0932331339997326,0.0931581907751647,0.074411854936532,-0.0018773764636993,0.0,0.0006970604772805,0.0861385273959059,0.0875287195667037,False,vanilla_fallback,raw_swa_dpbr,2,6,310
JPN,2.0,42,0.0953930395756697,0.175041818577857,0.0981941431311975,0.0953930395756697,0.0945408054860613,0.0945408054860613,0.9413737814902546,0.6268668773280048,0.9356479099313498,0.9413737814902546,0.9414045857152368,0.9414045857152368,0.0241036988364876,0.0474216948601103,0.0249326891539794,0.0241036988364876,0.0239375560980957,0.0239375560980957,-0.0028011035555277,0.0,0.0008522340896083,0.0008522340896083,0.1017964689378273,False,vanilla_fallback,safe_oracle_dimension,1,6,310
BGD,2.0,42,0.3500082873073412,0.2785180731515052,0.3489453522080372,0.3489453522080372,0.3478427272848264,0.2785180731515052,0.5323221060072993,0.3764191478049249,0.5302000302100064,0.5302000302100064,0.5318832074746256,0.3764191478049249,0.0902848317004704,0.0642831312716549,0.0901662987849881,0.0901662987849881,0.0897123573638674,0.0642831312716549,0.0010629350993039,0.0010629350993039,0.0021655600225148,0.071490214155836,0.0975454818933221,False,safe_blend,raw_swa_dpbr,4,6,310
IRN,2.0,42,0.3433121301751908,0.4192355592199495,0.342703046052391,0.342703046052391,0.3414920714379371,0.3414920714379371,0.2864632999772851,-0.1784118129645364,0.2811357702160816,0.2811357702160816,0.2842947428197572,0.2842947428197572,0.0914672226989552,0.1094781791292013,0.0912757543301089,0.0912757543301089,0.0909693328541808,0.0909693328541808,0.0006090841227998,0.0006090841227998,0.0018200587372537,0.0018200587372537,0.0817770370644539,False,safe_blend,safe_oracle_dimension,4,6,310
SRB,2.0,42,0.2565964107181945,0.2383715333709669,0.2594828155365039,0.2565964107181945,0.2565964107181945,0.2383715333709669,0.7816716736584499,0.8062436059006328,0.7789876521763931,0.7816716736584499,0.7816716736584499,0.8062436059006328,0.0547939910340504,0.0353719490364577,0.0553384672150297,0.0547939910340504,0.0547939910340504,0.0353719490364577,-0.0028864048183094,0.0,0.0,0.0182248773472275,0.0840262894571033,False,vanilla_fallback,raw_swa_dpbr,0,6,310
ROU,2.0,42,0.2768589872220655,0.2979683164200005,0.2744163343758035,0.2744163343758035,0.273613943359421,0.273613943359421,0.7669159439153342,0.5692513742454577,0.7754077287538985,0.7754077287538985,0.7721075441470879,0.7721075441470879,0.0658025364100708,0.0547071190618161,0.0650813180476778,0.0650813180476778,0.0650315470201862,0.0650315470201862,0.0024426528462619,0.0024426528462619,0.0032450438626444,0.0032450438626444,0.0828484045679694,False,safe_blend,safe_oracle_dimension,3,6,310
KGZ,2.0,42,0.244848938902415,0.2380321859881761,0.2447076030317147,0.2447076030317147,0.2425844499137194,0.2380321859881761,0.7232146133959522,0.7220043589083908,0.7227357652878014,0.7227357652878014,0.7259132140029407,0.7220043589083908,0.0619191823391318,0.0400679380539111,0.0616608297546949,0.0616608297546949,0.0612597968711392,0.0400679380539111,0.0001413358707002,0.0001413358707002,0.0022644889886955,0.0068167529142388,0.0890324502498971,False,safe_blend,raw_swa_dpbr,4,6,310
ETH,2.0,42,0.3459310063570596,0.3721037903804936,0.3496530620049166,0.3459310063570596,0.3457633489910842,0.3457633489910842,0.6782303581971543,0.4101804981224388,0.6748274621227519,0.6782303581971543,0.6788311352205572,0.6788311352205572,0.076368902846669,0.0767298267668331,0.0770976028226889,0.076368902846669,0.0763061409535791,0.0763061409535791,-0.0037220556478569,0.0,0.0001676573659753,0.0001676573659753,0.0990631928148685,False,vanilla_fallback,safe_oracle_dimension,3,6,310
USA,2.0,123,0.3231544979663163,0.3616264416648124,0.3247472868030646,0.3231544979663163,0.3227738403742877,0.3227738403742877,0.6156010367657156,0.5557759796090441,0.6117629419998374,0.6156010367657156,0.6142642593622295,0.6142642593622295,0.0778317794036975,0.0570827318460916,0.07833847787071,0.0778317794036975,0.0777242297867106,0.0777242297867106,-0.0015927888367482,0.0,0.0003806575920286,0.0003806575920286,0.0759603713514103,False,vanilla_fallback,safe_oracle_dimension,2,6,310
GBR,2.0,123,0.2480926760528666,0.3790567205838983,0.2453301282872718,0.2453301282872718,0.2452758986373673,0.2452758986373673,0.7372429383296764,0.3849094402179419,0.7420713129688081,0.7420713129688081,0.7410269222837522,0.7410269222837522,0.0559061381901474,0.0635393821888367,0.0553590066265981,0.0553590066265981,0.0553919590924154,0.0553919590924154,0.0027625477655947,0.0027625477655947,0.0028167774154992,0.0028167774154992,0.0703147952643534,False,safe_blend,safe_oracle_dimension,4,6,310
DEU,2.0,123,0.2298937518318765,0.4369973503718031,0.2346635500213013,0.2298937518318765,0.2296903011428962,0.2296903011428962,0.5356077375555687,-0.1712025275933814,0.5163961062808328,0.5356077375555687,0.5350765894746324,0.5350765894746324,0.0584542139653715,0.1050934448865087,0.0595546584843466,0.0584542139653715,0.0583902920414597,0.0583902920414597,-0.0047697981894248,0.0,0.0002034506889802,0.0002034506889802,0.097878530374167,False,vanilla_fallback,safe_oracle_dimension,1,6,310
ARG,2.0,123,0.3637611774544949,0.4034343701651311,0.3570720185331802,0.3570720185331802,0.3568533967185218,0.3568533967185218,0.2929778974607587,0.167751548262079,0.3023661691563886,0.3023661691563886,0.3026449740127909,0.3026449740127909,0.094022186533377,0.088514872192196,0.0923813488948526,0.0923813488948526,0.0923097758523314,0.0923097758523314,0.0066891589213147,0.0066891589213147,0.006907780735973,0.006907780735973,0.0724705495026822,False,safe_blend,safe_oracle_dimension,4,6,310
BRA,2.0,123,0.4907430129456893,0.5175125670527999,0.4886721312438156,0.4886721312438156,0.4880944915486953,0.4880944915486953,-0.069035335885583,-0.1146868067318617,-0.0673313178998091,-0.0673313178998091,-0.0680549276914224,-0.0680549276914224,0.131986614963886,0.1401672593293486,0.131278869743506,0.131278869743506,0.1311321530630992,0.1311321530630992,0.0020708817018736,0.0020708817018736,0.002648521396994,0.002648521396994,0.0818758343450532,False,safe_blend,safe_oracle_dimension,3,6,310
MEX,2.0,123,0.4155040515908924,0.3946988979657693,0.4131781403435327,0.4131781403435327,0.4123672492359851,0.3946988979657693,0.2808916006680899,0.3010257449351662,0.2900903406298812,0.2900903406298812,0.290085644174849,0.3010257449351662,0.1058563948359203,0.0786115044858417,0.105324496343057,0.105324496343057,0.105075097827693,0.0786115044858417,0.0023259112473597,0.0023259112473597,0.0031368023549073,0.020805153625123,0.0697020638937967,False,safe_blend,raw_swa_dpbr,4,6,310
COL,2.0,123,0.4177996861925382,0.456922397142073,0.4174947787607121,0.4174947787607121,0.4158746586364512,0.4158746586364512,-0.0428732763070029,-0.0414760353131781,-0.0447547574585447,-0.0447547574585447,-0.0405904044352746,-0.0405904044352746,0.1041284104033184,0.1001203257434797,0.1041230226074596,0.1041230226074596,0.1036766805997851,0.1036766805997851,0.0003049074318261,0.0003049074318261,0.001925027556087,0.001925027556087,0.0734983075002214,False,safe_blend,safe_oracle_dimension,5,6,310
