ablation,country,n_scenarios,jsd,pearson_r,spearman_rho,mae,rmse,mis,cosine_sim,n_criteria,flip_rate,mean_reliability_r,std_reliability_r,mean_bootstrap_var,std_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,mean_positional_bias,std_positional_bias,mean_delta_consensus,mean_delta_opt,mean_delta_opt_micro,std_delta_opt_micro,final_delta_country,final_alpha_h,prior_steps,util_slope_hat,util_slope_se,util_n_obs,elapsed_sec,model_Species_Humans,human_Species_Humans,model_Gender_Female,human_Gender_Female,model_Age_Young,human_Age_Young,model_Fitness_Fit,human_Fitness_Fit,model_SocialValue_High,human_SocialValue_High,model_Utilitarianism_More,human_Utilitarianism_More,abserr_Age_Young,signerr_Age_Young,abserr_Fitness_Fit,signerr_Fitness_Fit,abserr_Gender_Female,signerr_Gender_Female,abserr_SocialValue_High,signerr_SocialValue_High,abserr_Species_Humans,signerr_Species_Humans,abserr_Utilitarianism_More,signerr_Utilitarianism_More,seed
No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),ROU,310,0.057543460800975936,-0.6279571028323444,-0.7142857142857143,18.395865541010643,20.52998710186281,0.5028799282548391,-0.6279571028323444,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.19158183639087983,,0.19158183639087983,0.06153012536509658,0.0,0.0,0,-0.0001086860895156773,0.026287230210509778,20,0.3475313186645508,49.95151489973068,80.13649675536661,49.998822041920256,54.0318142494709,49.98349557320277,74.9421627666497,50.013893743356064,59.62416896018134,50.03941781818867,67.56252988459444,49.955224096775055,74.02038880297435,24.958667193446935,-24.958667193446935,9.61027521682528,-9.61027521682528,4.032992207550642,-4.032992207550642,17.523112066405773,-17.523112066405773,30.184981855635925,-30.184981855635925,24.065164706199297,-24.065164706199297,42
No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),ROU,310,0.05739055782796454,-0.02546295011124347,0.48571428571428577,18.364255046974595,20.493255375898674,0.5019801883950002,-0.02546295011124348,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7324489695410574,0.24076820847068106,0.0004666071745657152,,0.0004666071745657152,0.007814293951486835,0.0,0.0,0,0.0001627609133720535,0.0013170860382026982,20,0.3623194694519043,50.04272446036339,80.13649675536661,50.036670523030416,54.0318142494709,50.03905947009722,74.9421627666497,50.034724076588944,59.62416896018134,49.975588358938694,67.56252988459444,50.003264248371124,74.02038880297435,24.90310329655248,-24.90310329655248,9.5894448835924,-9.5894448835924,3.9951437264404817,-3.9951437264404817,17.586941525655746,-17.586941525655746,30.09377229500322,-30.09377229500322,24.017124554603228,-24.017124554603228,42
No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),ROU,310,0.05831136896891436,-0.3353168054723153,-0.08571428571428573,18.469849364033784,20.6355738455878,0.5054662647121213,-0.33531680547231524,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7329155763310771,,0.7329155763310771,0.24118028613399606,0.0,0.0,0,-0.0019227176904677975,0.08200120420619926,20,0.34406185150146484,50.08428722620011,80.13649675536661,49.97848689556122,54.0318142494709,49.39061204592387,74.9421627666497,50.0788488984108,59.62416896018134,50.319815054535866,67.56252988459444,49.64641511440277,74.02038880297435,25.551550720725828,-25.551550720725828,9.545320061770546,-9.545320061770546,4.05332735390968,-4.05332735390968,17.242714830058574,-17.242714830058574,30.052209529166497,-30.052209529166497,24.37397368857158,-24.37397368857158,42
Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),ROU,310,0.05814403071504052,-0.25277140701375667,-0.08571428571428573,18.442788373383287,20.602146974820112,0.5046474769413335,-0.25277140701375667,6,0.0,1.0,0.0,0.000189666441463621,0.0002794391843719145,0.3156241560174573,0.31918665641738525,0.2943498484549984,0.0,0.0,0.7329155763310771,,0.7334862554265607,0.24183326756082058,0.0,0.0,0,-0.0017745524644851031,0.0820931124079065,20,0.5232234001159668,50.20816296339034,80.13649675536661,49.971000637326924,54.0318142494709,49.36647137006124,74.9421627666497,50.133013228575386,59.62416896018134,50.296759307384484,67.56252988459444,49.68542367219925,74.02038880297435,25.57569139658846,-25.57569139658846,9.491155731605957,-9.491155731605957,4.060813612143974,-4.060813612143974,17.265770577209956,-17.265770577209956,29.928333791976264,-29.928333791976264,24.334965130775103,-24.334965130775103,42
No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),ROU,310,0.05831136896891436,-0.3353168054723153,-0.08571428571428573,18.469849364033784,20.6355738455878,0.5054662647121213,-0.33531680547231524,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7329155763310771,,0.7329155763310771,0.24118028613399606,0.0,0.0,0,-0.0019227176904677975,0.08200120420619926,20,0.3395102024078369,50.08428722620011,80.13649675536661,49.97848689556122,54.0318142494709,49.39061204592387,74.9421627666497,50.0788488984108,59.62416896018134,50.319815054535866,67.56252988459444,49.64641511440277,74.02038880297435,25.551550720725828,-25.551550720725828,9.545320061770546,-9.545320061770546,4.05332735390968,-4.05332735390968,17.242714830058574,-17.242714830058574,30.052209529166497,-30.052209529166497,24.37397368857158,-24.37397368857158,42
Full SWA-DPBR,KGZ,310,0.05728354918078998,0.19427099313252552,-0.14285714285714288,17.592603869823012,19.747000122570288,0.4837007425097408,0.19427099313252563,6,0.44193548387096776,0.995281648973185,0.007547629020358336,0.00019034885606845645,0.0003076427820141173,0.31614775181778015,0.30962128456561794,0.28968314951465973,0.7291960889293302,0.23947548909781965,-0.00030202476247664423,,0.0014411992659123854,0.00938879325812144,0.0008561581458317064,0.9279215377612339,313,-0.0002157725478951187,0.0008071434741339936,20,0.5692250728607178,49.97648246105226,78.7470327503007,50.003932992258385,55.4278530395337,49.99454480122914,73.95888506480075,49.96016511383104,55.75518143530385,50.01381647641201,68.66133769559394,50.011362368875844,72.9656374470638,23.964340263571614,-23.964340263571614,5.795016321472808,-5.795016321472808,5.423920047275317,-5.423920047275317,18.647521219181932,-18.647521219181932,28.770550289248447,-28.770550289248447,22.954275078187955,-22.954275078187955,42
No-IS (consensus only),KGZ,310,0.05735419137941902,-0.2326674560555195,-0.2571428571428572,17.572671355921717,19.733006572980702,0.4833579719478926,-0.23266745605551953,6,0.16451612903225807,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7291960889293302,0.23947548909781965,-0.00030202476247664423,,-0.00030202476247664423,0.005738305057758248,0.0009133842919998764,0.9279215377612339,313,0.00021197723192202747,0.0002479434406532013,20,0.3843846321105957,50.00136455212564,78.7470327503007,49.99565684766293,55.4278530395337,49.989308582728334,73.95888506480075,50.03289055249598,55.75518143530385,50.04191173235206,68.66133769559394,50.018767029701486,72.9656374470638,23.96957648207242,-23.96957648207242,5.722290882807869,-5.722290882807869,5.432196191870773,-5.432196191870773,18.61942596324188,-18.61942596324188,28.745668198175068,-28.745668198175068,22.946870417362312,-22.946870417362312,42
Always-on PT-IS,KGZ,310,0.057408880745826736,-0.3107585717277749,-0.3714285714285715,17.600255312412376,19.760566469702784,0.48403304879122167,-0.31075857172777493,6,0.4064516129032258,1.0,0.0,0.00020203449692470573,0.0002762958775230765,0.3144775874191715,0.31307122346854976,0.28959933706829627,0.7291960889293302,0.23947548909781965,-0.00030202476247664423,,-0.0004299975941032772,0.009586728825618462,0.0015596839347957806,0.9279215377612339,313,-0.00018484025830936695,0.0005650429107719793,20,0.570842981338501,49.92361544744334,78.7470327503007,50.00616313996128,55.4278530395337,50.04174847890482,73.95888506480075,49.98121858654079,55.75518143530385,49.98831437822157,68.66133769559394,49.973335527050686,72.9656374470638,23.917136585895932,-23.917136585895932,5.773962848763055,-5.773962848763055,5.421689899572421,-5.421689899572421,18.673023317372376,-18.673023317372376,28.823417302857365,-28.823417302857365,22.992301920013112,-22.992301920013112,42
No debiasing,KGZ,310,0.05953988819686459,-0.6616205825707191,-0.48571428571428577,17.63210615606439,19.905325304260952,0.4875789015954965,-0.6616205825707192,6,0.016129032258064516,0.9791540391991839,0.030738739833603115,0.0008634376587352536,0.0013102227075158077,0.7306354543855114,0.7249245749365899,0.7088267626300935,0.0,0.0,-0.450355950382448,,-0.11230386011377577,0.07167640558560362,-0.11777525917868192,0.9279215377612339,313,0.002119707776197819,0.01661308225599083,20,0.544055700302124,49.26262479820004,78.7470327503007,50.018810601800034,55.4278530395337,50.03685234473599,73.95888506480075,50.36744775616576,55.75518143530385,50.37785667141627,68.66133769559394,49.65969832389233,72.9656374470638,23.922032720064763,-23.922032720064763,5.387733679138087,-5.387733679138087,5.409042437733667,-5.409042437733667,18.283481024177675,-18.283481024177675,29.484407952100668,-29.484407952100668,23.30593912317147,-23.30593912317147,42
Without persona,KGZ,310,0.057465200111834876,-0.5756092316759582,-0.3714285714285715,17.597271090719442,19.760731122310553,0.48403708193996015,-0.5756092316759583,6,0.3064516129032258,0.9960588506268873,0.00628049989440268,0.0001587619756345595,0.0002550651896227954,0.31973636241689807,0.31973237659662,0.2961086804828336,0.7291960889293302,0.23947548909781965,0.0003660213082067428,,-0.00032094691367444373,0.011179730273211917,-0.0005262407387425791,0.9279215377612339,313,-0.0009197652677975873,0.0006859918473123707,20,0.561208963394165,49.957346061530586,78.7470327503007,50.03971333000027,55.4278530395337,49.99294808575766,73.95888506480075,49.99056171560089,55.75518143530385,49.948677591822964,68.66133769559394,50.00305410356772,72.9656374470638,23.965936979043093,-23.965936979043093,5.7646197197029565,-5.7646197197029565,5.388139709533434,-5.388139709533434,18.71266010377098,-18.71266010377098,28.789686688770118,-28.789686688770118,22.962583343496078,-22.962583343496078,42
No country prior (a_h=0),KGZ,310,0.05724156828479819,0.19628295305330634,0.5428571428571429,17.57380993410804,19.72780808333238,0.4832306354771774,0.19628295305330626,6,0.43548387096774194,0.9951477130942334,0.0070367217266526635,0.00019557409156218953,0.00028569978236072855,0.31385663714139694,0.3165984943028419,0.291531004011631,0.7291960889293302,0.23947548909781965,-0.00030202476247664423,,8.951138443080709e-06,0.009086649642536292,0.0,0.0,0,-9.084045886986792e-05,0.0009626868215179309,20,0.5654776096343994,50.03416746854782,78.7470327503007,49.978906384536195,55.4278530395337,50.08218199014664,73.95888506480075,50.02664193511009,55.75518143530385,50.0199481472373,68.66133769559394,49.93122190237045,72.9656374470638,23.876703074654117,-23.876703074654117,5.7285395001937545,-5.7285395001937545,5.448946654997506,-5.448946654997506,18.641389548356642,-18.641389548356642,28.712865281752883,-28.712865281752883,23.034415544693346,-23.034415544693346,42
No-IS (consensus only) + Always-on PT-IS,KGZ,310,0.05735419137941902,-0.2326674560555195,-0.2571428571428572,17.572671355921717,19.733006572980702,0.4833579719478926,-0.23266745605551953,6,0.16451612903225807,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7291960889293302,0.23947548909781965,-0.00030202476247664423,,-0.00030202476247664423,0.005738305057758248,0.0009133842919998764,0.9279215377612339,313,0.00021197723192202747,0.0002479434406532013,20,0.37207722663879395,50.00136455212564,78.7470327503007,49.99565684766293,55.4278530395337,49.989308582728334,73.95888506480075,50.03289055249598,55.75518143530385,50.04191173235206,68.66133769559394,50.018767029701486,72.9656374470638,23.96957648207242,-23.96957648207242,5.722290882807869,-5.722290882807869,5.432196191870773,-5.432196191870773,18.61942596324188,-18.61942596324188,28.745668198175068,-28.745668198175068,22.946870417362312,-22.946870417362312,42
No-IS (consensus only) + No debiasing,KGZ,310,0.060716650356263814,-0.6805833872162829,-0.7714285714285715,17.852892032039275,20.1645087039152,0.49392757238502394,-0.680583387216283,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.450355950382448,,-0.450355950382448,0.14412045633534354,-0.43871329166550704,0.9279215377612339,313,0.003237900003201937,0.05398609966905521,20,0.35635972023010254,48.50007807075187,78.7470327503007,49.983216751190035,55.4278530395337,49.930973607930866,73.95888506480075,50.20869384076756,55.75518143530385,50.107346348731774,68.66133769559394,49.66826662098901,72.9656374470638,24.027911456869887,-24.027911456869887,5.546487594536288,-5.546487594536288,5.444636288343666,-5.444636288343666,18.55399134686217,-18.55399134686217,30.246954679548836,-30.246954679548836,23.29737082607479,-23.29737082607479,42
No-IS (consensus only) + Without persona,KGZ,310,0.05743452628426355,-0.5292445865129736,-0.4285714285714286,17.60435081218144,19.76542158537207,0.48415197435154106,-0.5292445865129736,6,0.17419354838709677,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7291960889293302,0.23947548909781965,0.0003660213082067428,,0.0003660213082067428,0.008402311552870153,-0.0005360687572921145,0.9279215377612339,313,-0.0004480767255037513,0.0004006924795553029,20,0.37337303161621094,49.95208284948437,78.7470327503007,50.01451353353792,55.4278530395337,50.0149474708637,73.95888506480075,49.988329478183886,55.75518143530385,49.960871874389746,68.66133769559394,49.959077353048464,72.9656374470638,23.94393759393705,-23.94393759393705,5.766851957119961,-5.766851957119961,5.413339505995779,-5.413339505995779,18.700465821204197,-18.700465821204197,28.794949900816334,-28.794949900816334,23.006560094015335,-23.006560094015335,42
No-IS (consensus only) + No country prior (a_h=0),KGZ,310,0.057345216540319,-0.10679083781478227,0.14285714285714288,17.553325122437318,19.71534085619909,0.482925252027338,-0.1067908378147823,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7291960889293302,0.23947548909781965,-0.00030202476247664423,,-0.00030202476247664423,0.005738305057758248,0.0,0.0,0,-0.0006021842360495974,0.0005695663287927376,20,0.3823883533477783,50.020446479320526,78.7470327503007,49.990533718041014,55.4278530395337,50.01790215571721,73.95888506480075,50.06862754623095,55.75518143530385,50.08463121950626,68.66133769559394,50.013835579156876,72.9656374470638,23.940982909083544,-23.940982909083544,5.686553889072897,-5.686553889072897,5.437319321492687,-5.437319321492687,18.576706476087686,-18.576706476087686,28.726586270980178,-28.726586270980178,22.951801867906923,-22.951801867906923,42
Always-on PT-IS + No debiasing,KGZ,310,0.05851081950704798,-0.4561314412678127,-0.48571428571428577,17.69029834109955,19.901067344137058,0.48747460329900977,-0.45613144126781285,6,0.0064516129032258064,1.0,0.0,0.0006922850751077158,0.0009153015578293077,0.7286346239428366,0.7323077024952058,0.7111724305537439,0.0,0.0,-0.450355950382448,,-0.11136228711975198,0.06821934024127836,-0.11982415579086239,0.9279215377612339,313,0.0038471198061750676,0.01580450086413659,20,0.5364081859588623,49.257271537986966,78.7470327503007,50.066808918590475,55.4278530395337,49.879228391954854,73.95888506480075,49.89383079359519,55.75518143530385,50.08783251053666,68.66133769559394,50.18916523333531,72.9656374470638,24.0796566728459,-24.0796566728459,5.861350641708654,-5.861350641708654,5.361044120943227,-5.361044120943227,18.573505185057286,-18.573505185057286,29.489761212313738,-29.489761212313738,22.77647221372849,-22.77647221372849,42
Always-on PT-IS + Without persona,KGZ,310,0.05739789415242224,-0.47300917053348596,-0.6,17.6128060897604,19.770990888839172,0.4842883938687122,-0.473009170533486,6,0.3387096774193548,1.0,0.0,0.00018827310631362753,0.00023506918375281217,0.3201393862405131,0.3126844380171068,0.2922793393654208,0.7291960889293302,0.23947548909781965,0.0003660213082067428,,0.000501674220656916,0.01107169902148722,0.0017777415962619547,0.9279215377612339,313,-0.0001269709048183712,0.00037489868459478096,20,0.5518758296966553,49.96802781544057,78.7470327503007,49.98528408598025,55.4278530395337,49.98279409425068,73.95888506480075,49.985951105004176,55.75518143530385,49.986188342905606,68.66133769559394,49.93084545045304,72.9656374470638,23.976090970550075,-23.976090970550075,5.769230330299671,-5.769230330299671,5.4425689535534545,-5.4425689535534545,18.675149352688337,-18.675149352688337,28.779004934860133,-28.779004934860133,23.034791996610757,-23.034791996610757,42
Always-on PT-IS + No country prior (a_h=0),KGZ,310,0.05743021698666903,-0.1482864967139626,0.14285714285714288,17.59776911944483,19.75924433260231,0.48400066317856,-0.1482864967139626,6,0.4290322580645161,1.0,0.0,0.00020262488015592627,0.00026241708176474795,0.3151434768111475,0.313349294374066,0.2900159690649279,0.7291960889293302,0.23947548909781965,-0.00030202476247664423,,0.0001373738688867419,0.009502747730433938,0.0,0.0,0,-0.002225768566131558,0.0007779507874210765,20,0.5593526363372803,49.972317814826965,78.7470327503007,49.96370553970337,55.4278530395337,50.10773718357087,73.95888506480075,50.05055154363315,55.75518143530385,50.00372797250747,68.66133769559394,49.831272661685944,72.9656374470638,23.851147881229885,-23.851147881229885,5.704629891670699,-5.704629891670699,5.464147499830332,-5.464147499830332,18.657609723086473,-18.657609723086473,28.77471493547374,-28.77471493547374,23.134364785377855,-23.134364785377855,42
No debiasing + Without persona,KGZ,310,0.05390513687847874,0.5528742578236651,0.2571428571428572,17.23206320690686,19.233669562109913,0.4711267630846925,0.5528742578236652,6,0.0,0.9945941876670694,0.00691747331298161,0.00021779235194156315,0.0002801391512588201,0.3149152500014151,0.320796534467128,0.2959372602643505,0.0,0.0,0.7295621099971956,,0.7292962693398999,0.23922153683131117,0.6925776140088236,0.9279215377612339,313,-0.004116315373838962,0.07734246619106624,20,0.5341172218322754,52.159551974641715,78.7470327503007,50.1288354563919,55.4278530395337,49.74019682222398,73.95888506480075,49.8062426462557,55.75518143530385,50.025705172789614,68.66133769559394,50.26301611885267,72.9656374470638,24.218688242576775,-24.218688242576775,5.9489387890481495,-5.9489387890481495,5.299017583141804,-5.299017583141804,18.63563252280433,-18.63563252280433,26.58748077565899,-26.58748077565899,22.70262132821113,-22.70262132821113,42
No debiasing + No country prior (a_h=0),KGZ,310,0.056766914829182336,0.38608923638542914,0.2571428571428572,17.547465903071668,19.67836008495876,0.48201941182900393,0.3860892363854292,6,0.06451612903225806,0.980538367613935,0.027115948331178988,0.0008021279585449751,0.0011465256928869813,0.7276357531547546,0.727682093843337,0.7083984636491345,0.0,0.0,-0.450355950382448,,-0.11147266266446922,0.07072177882696455,0.0,0.0,0,-0.006837980449199652,0.019324340478133764,20,0.5417563915252686,50.22890254855156,78.7470327503007,49.94622809546335,55.4278530395337,49.78676691651344,73.95888506480075,49.984296609958015,55.75518143530385,49.98013563454151,68.66133769559394,50.30480220913886,72.9656374470638,24.17211814828731,-24.17211814828731,5.770884825345831,-5.770884825345831,5.481624944070354,-5.481624944070354,18.68120206105243,-18.68120206105243,28.518130201749145,-28.518130201749145,22.660835237924935,-22.660835237924935,42
Without persona + No country prior (a_h=0),KGZ,310,0.05730316868612377,0.03464633948448435,0.6,17.594924765987066,19.749562273531776,0.4837635021347371,0.03464633948448435,6,0.2129032258064516,0.9951181230925535,0.007727944723576455,0.00019697621972042864,0.00031463410788389707,0.3188765877196866,0.31688581008103583,0.2950970700671596,0.7291960889293302,0.23947548909781965,0.0003660213082067428,,0.00030644774214447207,0.011004332619378894,0.0,0.0,0,-0.0007006838917731901,0.0012644250064383395,20,0.5565824508666992,50.08584022521973,78.7470327503007,49.98788352523531,55.4278530395337,50.04393627246221,73.95888506480075,50.01479680339496,55.75518143530385,50.009975992143154,68.66133769559394,49.803946018218994,72.9656374470638,23.914948792338542,-23.914948792338542,5.7403846319088885,-5.7403846319088885,5.43996951429839,-5.43996951429839,18.65136170345079,-18.65136170345079,28.661192525080978,-28.661192525080978,23.161691428844804,-23.161691428844804,42
No-IS (consensus only) + Always-on PT-IS + No debiasing,KGZ,310,0.060716650356263814,-0.6805833872162829,-0.7714285714285715,17.852892032039275,20.1645087039152,0.49392757238502394,-0.680583387216283,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.450355950382448,,-0.450355950382448,0.14412045633534354,-0.43871329166550704,0.9279215377612339,313,0.003237900003201937,0.05398609966905521,20,0.356705904006958,48.50007807075187,78.7470327503007,49.983216751190035,55.4278530395337,49.930973607930866,73.95888506480075,50.20869384076756,55.75518143530385,50.107346348731774,68.66133769559394,49.66826662098901,72.9656374470638,24.027911456869887,-24.027911456869887,5.546487594536288,-5.546487594536288,5.444636288343666,-5.444636288343666,18.55399134686217,-18.55399134686217,30.246954679548836,-30.246954679548836,23.29737082607479,-23.29737082607479,42
No-IS (consensus only) + Always-on PT-IS + Without persona,KGZ,310,0.05743452628426355,-0.5292445865129736,-0.4285714285714286,17.60435081218144,19.76542158537207,0.48415197435154106,-0.5292445865129736,6,0.17419354838709677,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7291960889293302,0.23947548909781965,0.0003660213082067428,,0.0003660213082067428,0.008402311552870153,-0.0005360687572921145,0.9279215377612339,313,-0.0004480767255037513,0.0004006924795553029,20,0.36581850051879883,49.95208284948437,78.7470327503007,50.01451353353792,55.4278530395337,50.0149474708637,73.95888506480075,49.988329478183886,55.75518143530385,49.960871874389746,68.66133769559394,49.959077353048464,72.9656374470638,23.94393759393705,-23.94393759393705,5.766851957119961,-5.766851957119961,5.413339505995779,-5.413339505995779,18.700465821204197,-18.700465821204197,28.794949900816334,-28.794949900816334,23.006560094015335,-23.006560094015335,42
No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),KGZ,310,0.057345216540319,-0.10679083781478227,0.14285714285714288,17.553325122437318,19.71534085619909,0.482925252027338,-0.1067908378147823,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7291960889293302,0.23947548909781965,-0.00030202476247664423,,-0.00030202476247664423,0.005738305057758248,0.0,0.0,0,-0.0006021842360495974,0.0005695663287927376,20,0.3731377124786377,50.020446479320526,78.7470327503007,49.990533718041014,55.4278530395337,50.01790215571721,73.95888506480075,50.06862754623095,55.75518143530385,50.08463121950626,68.66133769559394,50.013835579156876,72.9656374470638,23.940982909083544,-23.940982909083544,5.686553889072897,-5.686553889072897,5.437319321492687,-5.437319321492687,18.576706476087686,-18.576706476087686,28.726586270980178,-28.726586270980178,22.951801867906923,-22.951801867906923,42
No-IS (consensus only) + No debiasing + Without persona,KGZ,310,0.05396930572165196,0.5421038314710326,0.2571428571428572,17.233336897306135,19.238039283116304,0.4712337989525323,0.5421038314710326,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7295621099971956,,0.7295621099971956,0.23932604275678745,0.6948125645659722,0.9279215377612339,313,-0.0035820075591409583,0.07727310521371461,20,0.34565162658691406,52.17043185418386,78.7470327503007,50.14835796563215,55.4278530395337,49.73076758394829,73.95888506480075,49.80183756783788,55.75518143530385,50.048130405243604,68.66133769559394,50.21638067191413,72.9656374470638,24.22811748085246,-24.22811748085246,5.953343867465968,-5.953343867465968,5.2794950739015505,-5.2794950739015505,18.61320729035034,-18.61320729035034,26.576600896116844,-26.576600896116844,22.749256775149668,-22.749256775149668,42
No-IS (consensus only) + No debiasing + No country prior (a_h=0),KGZ,310,0.05722967564094967,0.2726567898717174,0.48571428571428577,17.54687438536472,19.703077257934147,0.482624856445742,0.27265678987171743,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.450355950382448,,-0.450355950382448,0.14412045633534354,0.0,0.0,0,-0.001161505281925168,0.05873431590410678,20,0.3593325614929199,50.09901508688927,78.7470327503007,49.98486484800067,55.4278530395337,50.02610626320044,73.95888506480075,50.079875414570175,55.75518143530385,50.03909030929208,68.66133769559394,50.0057291984558,72.9656374470638,23.932778801600314,-23.932778801600314,5.675306020733672,-5.675306020733672,5.442988191533033,-5.442988191533033,18.622247386301865,-18.622247386301865,28.648017663411437,-28.648017663411437,22.959908248607995,-22.959908248607995,42
No-IS (consensus only) + Without persona + No country prior (a_h=0),KGZ,310,0.05744049546949773,-0.2387067024543626,-0.08571428571428573,17.59463070842341,19.756916188690706,0.48394363553224806,-0.23870670245436265,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7291960889293302,0.23947548909781965,0.0003660213082067428,,0.0003660213082067428,0.008402311552870153,0.0,0.0,0,-0.001269458234310124,0.0009140796122610106,20,0.37418532371520996,49.995117634534836,78.7470327503007,50.0091684290341,55.4278530395337,50.06510019302368,73.95888506480075,50.0260391831398,55.75518143530385,49.97640572488308,68.66133769559394,49.876312017440796,72.9656374470638,23.893784871777072,-23.893784871777072,5.729142252164046,-5.729142252164046,5.418684610499604,-5.418684610499604,18.684931970710863,-18.684931970710863,28.75191511576587,-28.75191511576587,23.089325429623003,-23.089325429623003,42
Always-on PT-IS + No debiasing + Without persona,KGZ,310,0.053878565772467024,0.5480398630846129,0.2571428571428572,17.220125196998016,19.22119338674451,0.47082116044882527,0.548039863084613,6,0.0,1.0,0.0,0.000220418531632979,0.0002837286571956498,0.31180619587821345,0.3198917358152328,0.2927816668825765,0.0,0.0,0.7295621099971956,,0.7297419150990825,0.23902513116332882,0.6956476676120072,0.9279215377612339,313,-0.0032095933113564182,0.07722858349911463,20,0.5301179885864258,52.21065864094599,78.7470327503007,50.143693583091775,55.4278530395337,49.73332660395112,73.95888506480075,49.803861596417434,55.75518143530385,50.063533650097426,68.66133769559394,50.24010217610492,72.9656374470638,24.225558460849633,-24.225558460849633,5.951319838886413,-5.951319838886413,5.284159456441927,-5.284159456441927,18.597804045496517,-18.597804045496517,26.536374109354718,-26.536374109354718,22.72553527095888,-22.72553527095888,42
Always-on PT-IS + No debiasing + No country prior (a_h=0),KGZ,310,0.057991790879776045,-0.2039861021454469,-0.14285714285714288,17.721245219613834,19.896120679204436,0.4873534352488754,-0.20398610214544702,6,0.06451612903225806,1.0,0.0,0.0007513842555166655,0.0010859094389650673,0.7271617039557426,0.729053706507529,0.7089882027718328,0.0,0.0,-0.450355950382448,,-0.11163547804894587,0.07319143915005845,0.0,0.0,0,-0.0008506909012794411,0.019712553099332723,20,0.5364682674407959,50.36083400249481,78.7470327503007,50.101738188947955,55.4278530395337,49.40026084582011,73.95888506480075,49.991725434859596,55.75518143530385,49.78352975100279,68.66133769559394,49.55036789178848,72.9656374470638,24.558624218980647,-24.558624218980647,5.7634560004442505,-5.7634560004442505,5.326114850585746,-5.326114850585746,18.877807944591154,-18.877807944591154,28.386198747805892,-28.386198747805892,23.415269555275316,-23.415269555275316,42
Always-on PT-IS + Without persona + No country prior (a_h=0),KGZ,310,0.05758023969795863,-0.25097418945669236,0.08571428571428573,17.611857610334017,19.77927170225899,0.4844912315440497,-0.2509741894566924,6,0.24838709677419354,1.0,0.0,0.00019374518825919336,0.00027870896839243006,0.31619268636549674,0.31685855479971053,0.29183214907684635,0.7291960889293302,0.23947548909781965,0.0003660213082067428,,0.0005056533876115516,0.01100663312526076,0.0,0.0,0,-0.0006616160273551478,0.0011005521225398078,20,0.5512666702270508,50.06602093577385,78.7470327503007,50.00159016677311,55.4278530395337,50.009077986081444,73.95888506480075,50.071198542912796,55.75518143530385,49.96631920337677,68.66133769559394,49.73057493567467,72.9656374470638,23.94980707871931,-23.94980707871931,5.68398289239105,-5.68398289239105,5.426262872760589,-5.426262872760589,18.695018492217173,-18.695018492217173,28.681011814526855,-28.681011814526855,23.23506251138913,-23.23506251138913,42
No debiasing + Without persona + No country prior (a_h=0),KGZ,310,0.05827336769289534,-0.3252697627693977,-0.08571428571428573,17.710874089180958,19.90403616869105,0.4875473243519411,-0.3252697627693977,6,0.0,0.9954917886498353,0.006481609492358455,0.00018159119482214227,0.0002627312782750387,0.3168048048692365,0.31870832496112395,0.294248136397331,0.0,0.0,0.7295621099971956,,0.7294359344628549,0.2397350254247256,0.0,0.0,0,-0.0020705550909041843,0.08196930672214839,20,0.5303473472595215,50.065557062625885,78.7470327503007,49.964993255478994,55.4278530395337,49.41754857699076,73.95888506480075,50.04479358593623,55.75518143530385,50.291312485933304,68.66133769559394,49.46647793054581,72.9656374470638,24.541336487809993,-24.541336487809993,5.7103878493676135,-5.7103878493676135,5.462859784054707,-5.462859784054707,18.37002520966064,-18.37002520966064,28.68147568767482,-28.68147568767482,23.49915951651799,-23.49915951651799,42
