index,country,ablation,delta_jsd_vs_full_mean,delta_jsd_vs_full_std,delta_pearson_r_vs_full_mean,delta_pearson_r_vs_full_std,delta_spearman_rho_vs_full_mean,delta_spearman_rho_vs_full_std,delta_mae_vs_full_mean,delta_mae_vs_full_std,delta_rmse_vs_full_mean,delta_rmse_vs_full_std,delta_mis_vs_full_mean,delta_mis_vs_full_std,jsd_wins,n_seeds
434,MMR,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),5.522497915395885e-05,,-0.165649762697816,,-0.17142857142857137,,-0.03565114656356627,,-0.026549450659306473,,-0.0006503260706648972,,0,1
435,MMR,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.0017466362247895995,,0.7570660182658198,,0.8,,-0.3834043880433704,,-0.4366135158340576,,-0.010694803285960286,,1,1
436,MMR,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0012060231858923437,,-0.06607848418933909,,0.05714285714285716,,0.0714567532829733,,0.13763805308325772,,0.003371429992440944,,0,1
437,MMR,No-IS (consensus only) + Always-on PT-IS + Without persona,-5.2339679386198545e-05,,0.11996149693308972,,0.17142857142857143,,-0.008934781223068455,,-0.010649625343788216,,-0.0002608614804408549,,1,1
438,MMR,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),-2.066428553262889e-05,,0.05167819738830276,,0.11428571428571432,,-0.017837329009989134,,-0.016130739231645208,,-0.00039512080291420615,,1,1
439,MMR,No-IS (consensus only) + No country prior (a_h=0),-6.960477402721821e-05,,-0.06570975713449884,,-0.05714285714285705,,-0.03479304989160781,,-0.03381167421189346,,-0.0008282134916835493,,1,1
440,MMR,No-IS (consensus only) + No debiasing,-0.0017189270584153787,,0.9383568987129869,,1.3142857142857145,,-0.23710341877352548,,-0.3087036976093813,,-0.007561665408534146,,1,1
441,MMR,No-IS (consensus only) + No debiasing + No country prior (a_h=0),5.522497915395885e-05,,-0.165649762697816,,-0.17142857142857137,,-0.03565114656356627,,-0.026549450659306473,,-0.0006503260706648972,,0,1
442,MMR,No-IS (consensus only) + No debiasing + Without persona,-0.0017466362247895995,,0.7570660182658198,,0.8,,-0.3834043880433704,,-0.4366135158340576,,-0.010694803285960286,,1,1
443,MMR,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.0012060231858923437,,-0.06607848418933909,,0.05714285714285716,,0.0714567532829733,,0.13763805308325772,,0.003371429992440944,,0,1
444,MMR,No-IS (consensus only) + Without persona,-5.2339679386198545e-05,,0.11996149693308972,,0.17142857142857143,,-0.008934781223068455,,-0.010649625343788216,,-0.0002608614804408549,,1,1
445,MMR,No-IS (consensus only) + Without persona + No country prior (a_h=0),-2.066428553262889e-05,,0.05167819738830276,,0.11428571428571432,,-0.017837329009989134,,-0.016130739231645208,,-0.00039512080291420615,,1,1
446,MMR,Without persona,-3.3059854894712526e-05,,-0.025023651090375687,,0.17142857142857143,,-0.012771044925081299,,-0.012697834251767404,,-0.00031103214755257014,,1,1
447,MMR,Without persona + No country prior (a_h=0),7.467485552263564e-05,,0.13848547379373777,,0.5714285714285715,,-0.0184335046602655,,-0.010475387007396364,,-0.00025659353026302734,,0,1
448,MYS,Always-on PT-IS,-0.00010430587063676305,,0.21483688349343977,,0.22857142857142865,,-0.02218459590919153,,-0.02539386506845176,,-0.0006220201201480036,,1,1
449,MYS,Always-on PT-IS + No country prior (a_h=0),-4.252243688899343e-05,,0.2225046066414117,,0.6285714285714287,,-0.03759407847035234,,-0.03583854121326624,,-0.0008778613909821709,,1,1
450,MYS,Always-on PT-IS + No debiasing,-0.0010579215557791274,,1.3572116983926585,,1.3142857142857145,,-0.09839401732616437,,-0.14350386178196217,,-0.0035151123748469737,,1,1
451,MYS,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.0006618903610115939,,0.4214366863488771,,0.4571428571428572,,0.2070430499683873,,0.21847338708534636,,0.0053514832073664476,,0,1
452,MYS,Always-on PT-IS + No debiasing + Without persona,-0.0038576647559911414,,1.2405652551603321,,1.0285714285714287,,-0.35990839850541256,,-0.5312887869432608,,-0.013013864340732428,,1,1
453,MYS,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.001013527747109319,,0.16591752131071336,,0.0,,0.11500124292615865,,0.15419299241856166,,0.003776941533383038,,0,1
454,MYS,Always-on PT-IS + Without persona,-0.0001403146403464242,,0.3542272890150096,,0.11428571428571432,,-0.02384477413287911,,-0.028750006791451455,,-0.0007042284674061428,,1,1
455,MYS,Always-on PT-IS + Without persona + No country prior (a_h=0),-0.0001765911855206928,,0.5849626800904023,,0.8,,-0.04813335283742859,,-0.052384516312827145,,-0.0012831533538893436,,1,1
456,MYS,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
457,MYS,No country prior (a_h=0),-4.6317882317854775e-05,,0.41929287187469766,,0.4,,-0.055313124047422946,,-0.05209636001780282,,-0.0012760949949995881,,1,1
458,MYS,No debiasing,-7.14652761694759e-05,,0.5269219029544802,,0.22857142857142865,,0.06926694405582978,,0.05847872870570825,,0.001432430461356271,,1,1
459,MYS,No debiasing + No country prior (a_h=0),0.0012126135168887206,,-0.18199873313089932,,-0.34285714285714286,,-0.004900698719552565,,0.05759928726001107,,0.0014108886333500936,,0,1
460,MYS,No debiasing + Without persona,-0.003962265426151579,,1.2507966284484975,,1.0285714285714287,,-0.3558077676326903,,-0.5326778984576208,,-0.01304789048479249,,1,1
461,MYS,No debiasing + Without persona + No country prior (a_h=0),0.0003442506169054754,,0.44659735457035465,,0.5142857142857143,,0.059356963136799834,,0.06942230781447378,,0.001700492309118895,,0,1
462,MYS,No-IS (consensus only),-0.0002516332707978783,,0.8262739004768679,,0.6857142857142858,,-0.009048792759173807,,-0.020932785856416558,,-0.0005127464424317663,,1,1
463,MYS,No-IS (consensus only) + Always-on PT-IS,-0.0002516332707978783,,0.8262739004768679,,0.6857142857142858,,-0.009048792759173807,,-0.020932785856416558,,-0.0005127464424317663,,1,1
464,MYS,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),-0.00028957532872321556,,0.8965331627215348,,0.8,,-0.01795395715704018,,-0.030803942829251696,,-0.0007545394199753863,,1,1
465,MYS,No-IS (consensus only) + Always-on PT-IS + No debiasing,0.0017191674669534487,,-0.06778379603887275,,-0.2857142857142858,,0.15574740961012523,,0.22914087177255738,,0.005612782150592688,,0,1
466,MYS,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),-0.00034221736555687526,,0.9654403360329642,,1.1428571428571428,,0.008608150008143411,,-0.00979025372624065,,-0.00023981126081679127,,1,1
467,MYS,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.003998157084006845,,1.2540531168131994,,1.0285714285714287,,-0.3721023335462732,,-0.5493892690292697,,-0.013457233792823486,,1,1
468,MYS,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0005336254951551697,,0.3429779367349845,,0.28571428571428575,,0.08776526652060213,,0.10512627287407383,,0.002575057271020642,,0,1
469,MYS,No-IS (consensus only) + Always-on PT-IS + Without persona,-0.00016477297150731957,,0.29432050315956065,,0.28571428571428575,,-0.019324129228021292,,-0.025773136171277855,,-0.0006313103269089404,,1,1
470,MYS,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),-6.601938024987375e-05,,0.20806227068837158,,0.4,,-0.042946030673565616,,-0.04205059566158553,,-0.0010300250275098177,,1,1
471,MYS,No-IS (consensus only) + No country prior (a_h=0),-0.00028957532872321556,,0.8965331627215348,,0.8,,-0.01795395715704018,,-0.030803942829251696,,-0.0007545394199753863,,1,1
472,MYS,No-IS (consensus only) + No debiasing,0.0017191674669534487,,-0.06778379603887275,,-0.2857142857142858,,0.15574740961012523,,0.22914087177255738,,0.005612782150592688,,0,1
473,MYS,No-IS (consensus only) + No debiasing + No country prior (a_h=0),-0.00034221736555687526,,0.9654403360329642,,1.1428571428571428,,0.008608150008143411,,-0.00979025372624065,,-0.00023981126081679127,,1,1
474,MYS,No-IS (consensus only) + No debiasing + Without persona,-0.003998157084006845,,1.2540531168131994,,1.0285714285714287,,-0.3721023335462732,,-0.5493892690292697,,-0.013457233792823486,,1,1
475,MYS,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.0005336254951551697,,0.3429779367349845,,0.28571428571428575,,0.08776526652060213,,0.10512627287407383,,0.002575057271020642,,0,1
476,MYS,No-IS (consensus only) + Without persona,-0.00016477297150731957,,0.29432050315956065,,0.28571428571428575,,-0.019324129228021292,,-0.025773136171277855,,-0.0006313103269089404,,1,1
477,MYS,No-IS (consensus only) + Without persona + No country prior (a_h=0),-6.601938024987375e-05,,0.20806227068837158,,0.4,,-0.042946030673565616,,-0.04205059566158553,,-0.0010300250275098177,,1,1
478,MYS,Without persona,-2.1378419192995268e-05,,0.1489143409593081,,0.28571428571428575,,0.00044183354365046057,,-0.00048160847736511414,,-1.1796950253606386e-05,,1,1
479,MYS,Without persona + No country prior (a_h=0),-0.00030691031019077636,,0.9105539224267303,,0.9142857142857144,,-0.04619036500278284,,-0.057132410218230234,,-0.00139945252810042,,1,1
480,ROU,Always-on PT-IS,1.2707707211567776e-05,,-0.08276404957534511,,0.0,,-0.0024049345905829966,,-0.0014950698831341924,,-3.662158343498145e-05,,0,1
481,ROU,Always-on PT-IS + No country prior (a_h=0),-0.00017190247633643713,,0.5515999276389694,,0.8,,-0.04568526636153791,,-0.050030693690693795,,-0.001225496710197005,,1,1
482,ROU,Always-on PT-IS + No debiasing,-0.0017514360347355568,,0.7900899255954836,,0.6857142857142857,,-0.20978759661147706,,-0.28342220142524965,,-0.006942397752681906,,1,1
483,ROU,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.000532024021369891,,-0.18055172738165048,,0.3428571428571429,,0.14034909303112642,,0.1526381472736169,,0.003738855761041382,,0,1
484,ROU,Always-on PT-IS + No debiasing + Without persona,-0.003369322669459454,,0.7165344461799735,,0.5142857142857143,,-0.3929654272716192,,-0.5417002606830081,,-0.013268892322060188,,1,1
485,ROU,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0007462641600523498,,-0.06722725988686151,,0.17142857142857143,,0.04586960680314789,,0.07900255351407637,,0.0019351594448639986,,0,1
486,ROU,Always-on PT-IS + Without persona,-9.88562459145817e-05,,0.47157569570841856,,0.4571428571428572,,-0.036203584379759235,,-0.037723348613674546,,-0.000924029554926431,,1,1
487,ROU,Always-on PT-IS + Without persona + No country prior (a_h=0),-3.161840052123832e-05,,0.25261799320154543,,0.4,,-0.041542987467465764,,-0.03906407282028823,,-0.0009568704568464481,,1,1
488,ROU,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
489,ROU,No country prior (a_h=0),0.00045060226203566534,,-0.6567220808303009,,-0.6857142857142857,,0.0002458142016621423,,0.024118079320398778,,0.0005907698791093319,,0,1
490,ROU,No debiasing,-0.0023024589817941185,,0.7826715213725787,,0.6857142857142857,,-0.22800654437521217,,-0.3302761408986683,,-0.008090080194173066,,1,1
491,ROU,No debiasing + No country prior (a_h=0),0.0011187659061743724,,-0.3111274599249682,,-0.3428571428571428,,0.12454996775899474,,0.1698592877965588,,0.004160685831741118,,0,1
492,ROU,No debiasing + Without persona,-0.003491887097377952,,0.731689143298075,,0.5142857142857143,,-0.39905835633721765,,-0.5534587652019276,,-0.013556915684155846,,1,1
493,ROU,No debiasing + Without persona + No country prior (a_h=0),0.0005632126208401367,,0.002107037024734054,,0.17142857142857143,,0.04638778817918521,,0.06957142100912606,,0.0017041448215268096,,0,1
494,ROU,No-IS (consensus only),-5.651119760380352e-05,,0.46125091713171384,,0.4,,-0.011044210744994842,,-0.012944710617308175,,-0.0003170793588039844,,1,1
495,ROU,No-IS (consensus only) + Always-on PT-IS,-5.651119760380352e-05,,0.46125091713171384,,0.4,,-0.011044210744994842,,-0.012944710617308175,,-0.0003170793588039844,,1,1
496,ROU,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),1.6379056982561424e-05,,-0.026563772806705632,,-0.17142857142857143,,-0.019640373179548476,,-0.016771523036823055,,-0.0004108167364956783,,0,1
497,ROU,No-IS (consensus only) + Always-on PT-IS + No debiasing,-0.0014669402073507823,,0.8625067749988664,,1.0285714285714287,,-0.1335211168942365,,-0.19878080444244262,,-0.004869115415439662,,1,1
498,ROU,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),0.00014569424598776665,,-0.44241295570544925,,-0.45714285714285713,,-0.0010532255694961634,,0.00684268055677606,,0.00016761075836957406,,0,1
499,ROU,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.0034239009697816652,,0.7291337920514923,,0.5142857142857143,,-0.3881642435046473,,-0.5397407852067744,,-0.013220895171257407,,1,1
500,ROU,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0009136024139261914,,-0.14977265834542014,,0.17142857142857143,,0.07293059745364516,,0.11242942428176406,,0.0027539472156518086,,0,1
501,ROU,No-IS (consensus only) + Always-on PT-IS + Without persona,-6.192971106752654e-06,,0.06699400594536037,,0.28571428571428575,,-0.014885465259002473,,-0.013787429872504475,,-0.00033772168052048634,,1,1
502,ROU,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),-7.208727023630401e-06,,0.16008119701565168,,0.7428571428571429,,-0.03266371960554437,,-0.029889045407362147,,-0.0007321291014692477,,1,1
503,ROU,No-IS (consensus only) + No country prior (a_h=0),1.6379056982561424e-05,,-0.026563772806705632,,-0.17142857142857143,,-0.019640373179548476,,-0.016771523036823055,,-0.0004108167364956783,,0,1
504,ROU,No-IS (consensus only) + No debiasing,-0.0014669402073507823,,0.8625067749988664,,1.0285714285714287,,-0.1335211168942365,,-0.19878080444244262,,-0.004869115415439662,,1,1
505,ROU,No-IS (consensus only) + No debiasing + No country prior (a_h=0),0.00014569424598776665,,-0.44241295570544925,,-0.45714285714285713,,-0.0010532255694961634,,0.00684268055677606,,0.00016761075836957406,,0,1
506,ROU,No-IS (consensus only) + No debiasing + Without persona,-0.0034239009697816652,,0.7291337920514923,,0.5142857142857143,,-0.3881642435046473,,-0.5397407852067744,,-0.013220895171257407,,1,1
507,ROU,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.0009136024139261914,,-0.14977265834542014,,0.17142857142857143,,0.07293059745364516,,0.11242942428176406,,0.0027539472156518086,,0,1
508,ROU,No-IS (consensus only) + Without persona,-6.192971106752654e-06,,0.06699400594536037,,0.28571428571428575,,-0.014885465259002473,,-0.013787429872504475,,-0.00033772168052048634,,1,1
509,ROU,No-IS (consensus only) + Without persona + No country prior (a_h=0),-7.208727023630401e-06,,0.16008119701565168,,0.7428571428571429,,-0.03266371960554437,,-0.029889045407362147,,-0.0007321291014692477,,1,1
510,ROU,Without persona,0.00014305927422582354,,-0.34041637686540704,,-0.11428571428571432,,-4.735609142159092e-06,,0.007446880878230644,,0.00018241058326939896,,0,1
511,ROU,Without persona + No country prior (a_h=0),-0.0003096339325501102,,0.7458714567937401,,0.8,,-0.04100258562177217,,-0.05339978054866634,,-0.0013080221472084874,,1,1
512,SRB,Always-on PT-IS,1.862686129092822e-05,,-0.06145605023318641,,0.05714285714285722,,-0.011613152895158407,,-0.009387449611946153,,-0.00022994461535341681,,0,1
513,SRB,Always-on PT-IS + No country prior (a_h=0),-0.0002141465160138481,,0.5224941298979787,,0.17142857142857149,,-0.008848323204677655,,-0.01859672646500954,,-0.00045552490725386807,,1,1
514,SRB,Always-on PT-IS + No debiasing,-0.003810465373879038,,0.6019188916747197,,0.22857142857142865,,-0.516336649619312,,-0.6739798208091408,,-0.016509066579148246,,1,1
515,SRB,Always-on PT-IS + No debiasing + No country prior (a_h=0),-0.00016817415005393466,,0.2762264841367557,,-0.1714285714285714,,-0.03834511176933475,,-0.043217640560886394,,-0.0010586116726117867,,1,1
516,SRB,Always-on PT-IS + No debiasing + Without persona,-0.002661577677943547,,0.5330875086461886,,-0.057142857142857106,,-0.3941169863626186,,-0.5013235872076756,,-0.01227986984680468,,1,1
517,SRB,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0010698299352562488,,-0.3944028764343985,,-0.6285714285714286,,0.11592081399192367,,0.15934942681354514,,0.0039032478649816404,,0,1
518,SRB,Always-on PT-IS + Without persona,0.0001377076651172468,,-0.3065649259059004,,-0.4,,-0.006294566160978121,,0.0011673754830567873,,2.8594742717324984e-05,,0,1
519,SRB,Always-on PT-IS + Without persona + No country prior (a_h=0),0.00047965133680771127,,-0.7613980363754759,,-0.9714285714285715,,0.012967023201415628,,0.03620105949059749,,0.0008867412390010099,,0,1
520,SRB,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
521,SRB,No country prior (a_h=0),0.00017360978168749763,,-0.7099235787274658,,-1.2000000000000002,,-0.002245340465542256,,0.006926642657539617,,0.00016966740141577397,,0,1
522,SRB,No debiasing,-0.003762936410430108,,0.5984724393195845,,0.22857142857142865,,-0.4959108229670548,,-0.6528357696627403,,-0.01599114521510836,,1,1
523,SRB,No debiasing + No country prior (a_h=0),-9.092969114466581e-05,,0.19804017006474783,,-0.057142857142857106,,0.04178509018725052,,0.03348093893812276,,0.000820112165076825,,1,1
524,SRB,No debiasing + Without persona,-0.00262266714069552,,0.523789329613354,,-0.057142857142857106,,-0.38312137265432256,,-0.48959910399351614,,-0.0119926798330795,,1,1
525,SRB,No debiasing + Without persona + No country prior (a_h=0),0.0011924585803652146,,-0.38881560988190766,,-0.6285714285714286,,0.10787351935156764,,0.15826749491421666,,0.003876746054083835,,0,1
526,SRB,No-IS (consensus only),-8.828726984418112e-05,,0.4094471512051912,,-0.1714285714285714,,-0.027881431948074464,,-0.02947585141828668,,-0.0007220079570888771,,1,1
527,SRB,No-IS (consensus only) + Always-on PT-IS,-8.828726984418112e-05,,0.4094471512051912,,-0.1714285714285714,,-0.027881431948074464,,-0.02947585141828668,,-0.0007220079570888771,,1,1
528,SRB,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),-8.206222521706108e-05,,0.3790624528821396,,-0.1714285714285714,,-0.025127802190787918,,-0.026700823921430583,,-0.0006540339431939657,,1,1
529,SRB,No-IS (consensus only) + Always-on PT-IS + No debiasing,-0.0037985684139808726,,0.6144083517384759,,0.4571428571428572,,-0.4760450422712772,,-0.6353482659942777,,-0.01556279060648047,,1,1
530,SRB,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),-4.095571594163461e-05,,0.20161966991053082,,0.22857142857142865,,-0.009579278675325043,,-0.010665721851701448,,-0.0002612557627511558,,1,1
531,SRB,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.0027150413922627722,,0.5368136941257977,,-0.057142857142857106,,-0.38181331132134133,,-0.4929110116697686,,-0.012073804671899668,,1,1
532,SRB,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0010907052631804054,,-0.3766976635506192,,-0.4,,0.09261579997956915,,0.1392514121095445,,0.0034109490563041245,,0,1
533,SRB,No-IS (consensus only) + Always-on PT-IS + Without persona,6.37831331329955e-05,,-0.295940513028155,,-0.22857142857142854,,0.006114616375086257,,0.00876011870556681,,0.00021457820914860815,,0,1
534,SRB,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),0.0003043082576865627,,-0.5263152497697391,,-0.8571428571428572,,0.010013607435293892,,0.02452120576782235,,0.0006006444200895578,,0,1
535,SRB,No-IS (consensus only) + No country prior (a_h=0),-8.206222521706108e-05,,0.3790624528821396,,-0.1714285714285714,,-0.025127802190787918,,-0.026700823921430583,,-0.0006540339431939657,,1,1
536,SRB,No-IS (consensus only) + No debiasing,-0.0037985684139808726,,0.6144083517384759,,0.4571428571428572,,-0.4760450422712772,,-0.6353482659942777,,-0.01556279060648047,,1,1
537,SRB,No-IS (consensus only) + No debiasing + No country prior (a_h=0),-4.095571594163461e-05,,0.20161966991053082,,0.22857142857142865,,-0.009579278675325043,,-0.010665721851701448,,-0.0002612557627511558,,1,1
538,SRB,No-IS (consensus only) + No debiasing + Without persona,-0.0027150413922627722,,0.5368136941257977,,-0.057142857142857106,,-0.38181331132134133,,-0.4929110116697686,,-0.012073804671899668,,1,1
539,SRB,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.0010907052631804054,,-0.3766976635506192,,-0.4,,0.09261579997956915,,0.1392514121095445,,0.0034109490563041245,,0,1
540,SRB,No-IS (consensus only) + Without persona,6.37831331329955e-05,,-0.295940513028155,,-0.22857142857142854,,0.006114616375086257,,0.00876011870556681,,0.00021457820914860815,,0,1
541,SRB,No-IS (consensus only) + Without persona + No country prior (a_h=0),0.0003043082576865627,,-0.5263152497697391,,-0.8571428571428572,,0.010013607435293892,,0.02452120576782235,,0.0006006444200895578,,0,1
542,SRB,Without persona,0.00018426978012880957,,-0.4520103894182232,,-0.5714285714285714,,0.0006596190910705957,,0.009949568679740395,,0.0002437136642614579,,0,1
543,SRB,Without persona + No country prior (a_h=0),0.0006742086102344003,,-0.7644024054979401,,-1.0857142857142859,,0.038274402923537565,,0.06902279430499547,,0.0016907062666832173,,0,1
544,THA,Always-on PT-IS,-0.0002443650298047939,,1.3624518356843605,,0.8571428571428572,,-0.005487524696798474,,-0.019550115822507763,,-0.0004788780817746585,,1,1
545,THA,Always-on PT-IS + No country prior (a_h=0),-7.025519478993242e-05,,0.9245597377311192,,0.9142857142857144,,0.015010570116244182,,0.008531847926796843,,0.000208986739836714,,1,1
546,THA,Always-on PT-IS + No debiasing,0.0032958397626040928,,0.10278614867420421,,0.11428571428571432,,0.2293594488616506,,0.394019629207353,,0.009651470401986384,,0,1
547,THA,Always-on PT-IS + No debiasing + No country prior (a_h=0),-0.0009696847144892162,,1.3163696306839452,,1.0285714285714287,,-0.04795839585834649,,-0.10019690502379675,,-0.0024543129111441186,,1,1
548,THA,Always-on PT-IS + No debiasing + Without persona,-0.004887701311688704,,1.634461309051924,,1.3714285714285714,,-0.40130108572498635,,-0.6463238249585785,,-0.01583163579752428,,1,1
549,THA,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.0005478353110252715,,0.6930836472009627,,0.6285714285714286,,0.04827660858751415,,0.07093808802651935,,0.001737621189936145,,0,1
550,THA,Always-on PT-IS + Without persona,-0.00015493751735635303,,1.0994338523692029,,0.9142857142857144,,-0.019334186429341926,,-0.026398080808217372,,-0.0006466182816889376,,1,1
551,THA,Always-on PT-IS + Without persona + No country prior (a_h=0),-4.7739523986886634e-05,,0.8863394390289552,,1.0857142857142859,,-0.013573099534404776,,-0.015097079713779493,,-0.0003698014190488541,,1,1
552,THA,Full SWA-DPBR,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,1
553,THA,No country prior (a_h=0),-9.935058564981836e-06,,0.6744862021804775,,0.4571428571428572,,-0.03964587592296276,,-0.03548187739673736,,-0.0008691249473800622,,1,1
554,THA,No debiasing,0.0038706941069779482,,0.029158880763912487,,0.0,,0.18085422575145138,,0.38585930882991093,,0.009451584191362772,,0,1
555,THA,No debiasing + No country prior (a_h=0),-0.0005558255218967856,,1.283046551784098,,0.9714285714285715,,0.1688785506111028,,0.11643224278719089,,0.0028519958443646853,,1,1
556,THA,No debiasing + Without persona,-0.004840136512712159,,1.6412645413536533,,1.3714285714285714,,-0.3984973611646012,,-0.6405632324438706,,-0.01569053067475301,,1,1
557,THA,No debiasing + Without persona + No country prior (a_h=0),0.00037460708722269337,,0.7762588536126507,,0.8571428571428572,,0.0472557329907044,,0.05961169989646109,,0.0014601824744625569,,0,1
558,THA,No-IS (consensus only),-8.23648578978653e-05,,1.0628593188191042,,1.3142857142857145,,-0.0013161454042975862,,-0.005939051893012248,,-0.000145476466937855,,1,1
559,THA,No-IS (consensus only) + Always-on PT-IS,-8.23648578978653e-05,,1.0628593188191042,,1.3142857142857145,,-0.0013161454042975862,,-0.005939051893012248,,-0.000145476466937855,,1,1
560,THA,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),-5.000647987507545e-05,,0.6982631889830068,,1.142857142857143,,-0.0005561919474690313,,-0.0034105789160072675,,-8.354178071712237e-05,,1,1
561,THA,No-IS (consensus only) + Always-on PT-IS + No debiasing,0.0056083914524377165,,0.09667194304807447,,0.05714285714285705,,0.3807311345561768,,0.661170580541512,,0.016195305552664296,,0,1
562,THA,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),-0.00013132723880988906,,1.2187503846420287,,1.3714285714285714,,-0.014839187634585471,,-0.020394358897103615,,-0.0004995577292909448,,1,1
563,THA,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,-0.004885550136114115,,1.6404430420152318,,1.3714285714285714,,-0.39608383788690027,,-0.6412635610745738,,-0.015707685152727913,,1,1
564,THA,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.00037198100676777424,,0.7676827468921099,,0.8571428571428572,,0.059527523977672914,,0.0706976906449377,,0.0017317326807322897,,0,1
565,THA,No-IS (consensus only) + Always-on PT-IS + Without persona,2.3442859817507378e-05,,0.6109141876582599,,0.5142857142857142,,0.0009305765460307924,,0.0018694155302618753,,4.579114166380904e-05,,0,1
566,THA,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),9.469050845662547e-05,,0.5593022482211649,,0.7428571428571429,,-0.012045142152695476,,-0.005506295921708926,,-0.00013487615380952667,,0,1
567,THA,No-IS (consensus only) + No country prior (a_h=0),-5.000647987507545e-05,,0.6982631889830068,,1.142857142857143,,-0.0005561919474690313,,-0.0034105789160072675,,-8.354178071712237e-05,,1,1
568,THA,No-IS (consensus only) + No debiasing,0.0056083914524377165,,0.09667194304807447,,0.05714285714285705,,0.3807311345561768,,0.661170580541512,,0.016195305552664296,,0,1
569,THA,No-IS (consensus only) + No debiasing + No country prior (a_h=0),-0.00013132723880988906,,1.2187503846420287,,1.3714285714285714,,-0.014839187634585471,,-0.020394358897103615,,-0.0004995577292909448,,1,1
570,THA,No-IS (consensus only) + No debiasing + Without persona,-0.004885550136114115,,1.6404430420152318,,1.3714285714285714,,-0.39608383788690027,,-0.6412635610745738,,-0.015707685152727913,,1,1
571,THA,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.00037198100676777424,,0.7676827468921099,,0.8571428571428572,,0.059527523977672914,,0.0706976906449377,,0.0017317326807322897,,0,1
572,THA,No-IS (consensus only) + Without persona,2.3442859817507378e-05,,0.6109141876582599,,0.5142857142857142,,0.0009305765460307924,,0.0018694155302618753,,4.579114166380904e-05,,0,1
573,THA,No-IS (consensus only) + Without persona + No country prior (a_h=0),9.469050845662547e-05,,0.5593022482211649,,0.7428571428571429,,-0.012045142152695476,,-0.005506295921708926,,-0.00013487615380952667,,0,1
574,THA,Without persona,-9.937139461763111e-06,,0.5957155923574274,,0.5142857142857142,,-0.0039938196713737995,,-0.003887804551396812,,-9.5231373705984e-05,,1,1
575,THA,Without persona + No country prior (a_h=0),9.693486592047412e-05,,0.698841053931584,,0.8571428571428572,,-0.0028619062722938793,,0.0029652034865179644,,7.263235525484246e-05,,0,1
576,USA,Always-on PT-IS,0.00019650923370597567,,-0.5432256296135272,,-0.4,,0.03286287778785635,,0.03990219814184215,,0.0009774002506293122,,0,1
577,USA,Always-on PT-IS + No country prior (a_h=0),5.629599963537235e-05,,-0.24679004887357825,,-0.05714285714285715,,-0.04244174237006604,,-0.035430209159276416,,-0.0008678593392031919,,0,1
